Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_correct,Number_missing,Number_spurious,Number_overlap,Strict_precision,Strict_recall,Strict_F1,Lenient_F1,Average_F1,Elapsed_Time_training,Elapsed_Time_testing
[start],4,5,ILP_config,accident,a,20110511_121140,4,1,0,0,1.0,0.8,0.888888888888889,0.888888888888889,0.888888888888889,274566,7121
[start],4,6,ILP_config,accident,a,20110511_121140,4,0,0,0,1.0,1.0,1.0,1.0,1.0,274566,7121
[start],4,7,ILP_config,accident,a,20110511_121140,4,0,0,0,1.0,1.0,1.0,1.0,1.0,274566,7121
[start],4,8,ILP_config,accident,a,20110511_121140,3,1,0,0,1.0,0.75,0.8571428571428571,0.8571428571428571,0.8571428571428571,274566,7121
[start],4,9,ILP_config,accident,a,20110511_121140,4,0,0,0,1.0,1.0,1.0,1.0,1.0,274566,7121
[start],4,10,ILP_config,accident,a,20110511_121140,3,0,0,0,1.0,1.0,1.0,1.0,1.0,274566,7121
[start],5,1,Paum,accident,a,20110511_121941,5,0,5,0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,26342,2155
[start],5,2,Paum,accident,a,20110511_121941,5,0,3,0,0.625,1.0,0.7692307692307693,0.7692307692307693,0.7692307692307693,26342,2155
[start],5,3,Paum,accident,a,20110511_121941,4,0,6,0,0.4,1.0,0.5714285714285715,0.5714285714285715,0.5714285714285715,26342,2155
[start],5,4,Paum,accident,a,20110511_121941,3,0,5,0,0.375,1.0,0.5454545454545454,0.5454545454545454,0.5454545454545454,26342,2155
[start],5,5,Paum,accident,a,20110511_121941,4,0,1,0,0.8,1.0,0.888888888888889,0.888888888888889,0.888888888888889,26342,2155
[start],5,6,Paum,accident,a,20110511_121941,3,0,1,0,0.75,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,26342,2155
[start],5,7,Paum,accident,a,20110511_121941,3,1,3,0,0.5,0.75,0.6,0.6,0.6,26342,2155
[start],5,8,Paum,accident,a,20110511_121941,4,0,4,0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,26342,2155
[start],5,9,Paum,accident,a,20110511_121941,5,0,1,0,0.8333333333333334,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,26342,2155
[start],5,10,Paum,accident,a,20110511_121941,5,0,1,0,0.8333333333333334,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,26342,2155
[start],5,1,ILP_config,accident,a,20110511_121941,5,0,0,0,1.0,1.0,1.0,1.0,1.0,268695,7145
[start],5,2,ILP_config,accident,a,20110511_121941,5,0,0,0,1.0,1.0,1.0,1.0,1.0,268695,7145
[start],5,3,ILP_config,accident,a,20110511_121941,4,0,0,0,1.0,1.0,1.0,1.0,1.0,268695,7145
[start],5,4,ILP_config,accident,a,20110511_121941,3,0,0,0,1.0,1.0,1.0,1.0,1.0,268695,7145
[start],5,5,ILP_config,accident,a,20110511_121941,4,0,1,0,0.8,1.0,0.888888888888889,0.888888888888889,0.888888888888889,268695,7145
[start],5,6,ILP_config,accident,a,20110511_121941,3,0,0,0,1.0,1.0,1.0,1.0,1.0,268695,7145
[start],5,7,ILP_config,accident,a,20110511_121941,2,2,0,0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,268695,7145
[start],5,8,ILP_config,accident,a,20110511_121941,4,0,0,0,1.0,1.0,1.0,1.0,1.0,268695,7145
[start],5,9,ILP_config,accident,a,20110511_121941,5,0,1,0,0.8333333333333334,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,268695,7145
[start],5,10,ILP_config,accident,a,20110511_121941,3,2,0,0,1.0,0.6,0.7499999999999999,0.7499999999999999,0.7499999999999999,268695,7145
[damage],6,1,ILP_config,accident,a,20110511_130224,3,0,1,0,0.75,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,239267,7314
[damage],6,2,ILP_config,accident,a,20110511_130224,1,2,0,0,1.0,0.3333333333333333,0.5,0.5,0.5,239267,7314
[damage],6,3,ILP_config,accident,a,20110511_130224,3,0,1,0,0.75,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,239267,7314
[damage],6,4,ILP_config,accident,a,20110511_130224,1,0,0,0,1.0,1.0,1.0,1.0,1.0,239267,7314
[damage],6,5,ILP_config,accident,a,20110511_130224,0,0,0,0,1.0,1.0,1.0,1.0,1.0,239267,7314
[damage],6,6,ILP_config,accident,a,20110511_130224,2,1,0,0,1.0,0.6666666666666666,0.8,0.8,0.8,239267,7314
[damage],6,7,ILP_config,accident,a,20110511_130224,0,0,0,0,1.0,1.0,1.0,1.0,1.0,239267,7314
[damage],6,8,ILP_config,accident,a,20110511_130224,1,2,0,0,1.0,0.3333333333333333,0.5,0.5,0.5,239267,7314
[damage],6,9,ILP_config,accident,a,20110511_130224,1,0,0,0,1.0,1.0,1.0,1.0,1.0,239267,7314
[damage],6,10,ILP_config,accident,a,20110511_130224,2,1,0,0,1.0,0.6666666666666666,0.8,0.8,0.8,239267,7314
[damage],6,1,Paum,accident,a,20110511_130224,3,0,1,0,0.75,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,20507,2045
[damage],6,2,Paum,accident,a,20110511_130224,3,0,0,0,1.0,1.0,1.0,1.0,1.0,20507,2045
[damage],6,3,Paum,accident,a,20110511_130224,3,0,0,0,1.0,1.0,1.0,1.0,1.0,20507,2045
[damage],6,4,Paum,accident,a,20110511_130224,0,1,0,0,1.0,0.0,0.0,0.0,0.0,20507,2045
[damage],6,5,Paum,accident,a,20110511_130224,0,0,0,0,1.0,1.0,1.0,1.0,1.0,20507,2045
[damage],6,6,Paum,accident,a,20110511_130224,3,0,2,0,0.6,1.0,0.7499999999999999,0.7499999999999999,0.7499999999999999,20507,2045
[damage],6,7,Paum,accident,a,20110511_130224,0,0,0,0,1.0,1.0,1.0,1.0,1.0,20507,2045
[damage],6,8,Paum,accident,a,20110511_130224,3,0,2,0,0.6,1.0,0.7499999999999999,0.7499999999999999,0.7499999999999999,20507,2045
[damage],6,9,Paum,accident,a,20110511_130224,1,0,0,0,1.0,1.0,1.0,1.0,1.0,20507,2045
[damage],6,10,Paum,accident,a,20110511_130224,2,1,0,0,1.0,0.6666666666666666,0.8,0.8,0.8,20507,2045
[damage],7,1,ILP_config,accident,a,20110511_130948,2,0,0,0,1.0,1.0,1.0,1.0,1.0,257731,7528
[damage],7,2,ILP_config,accident,a,20110511_130948,0,0,0,0,1.0,1.0,1.0,1.0,1.0,257731,7528
[damage],7,3,ILP_config,accident,a,20110511_130948,0,0,0,0,1.0,1.0,1.0,1.0,1.0,257731,7528
[damage],7,4,ILP_config,accident,a,20110511_130948,1,0,0,0,1.0,1.0,1.0,1.0,1.0,257731,7528
[damage],7,5,ILP_config,accident,a,20110511_130948,1,0,0,0,1.0,1.0,1.0,1.0,1.0,257731,7528
[damage],7,6,ILP_config,accident,a,20110511_130948,2,1,0,0,1.0,0.6666666666666666,0.8,0.8,0.8,257731,7528
