Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_correct,Number_missing,Number_spurious,Number_overlap,Strict_precision,Strict_recall,Strict_F1,Lenient_F1,Average_F1,Elapsed_Time_training,Elapsed_Time_testing
[amateur_unit],5,3,ILP_config,accident,a,20110516_145955,3,2,0,0,1.0,0.6,0.7499999999999999,0.7499999999999999,0.7499999999999999,251472,7155
[amateur_unit],5,4,ILP_config,accident,a,20110516_145955,0,0,0,0,1.0,1.0,1.0,1.0,1.0,251472,7155
[amateur_unit],5,5,ILP_config,accident,a,20110516_145955,2,0,0,0,1.0,1.0,1.0,1.0,1.0,251472,7155
[amateur_unit],5,6,ILP_config,accident,a,20110516_145955,0,0,0,0,1.0,1.0,1.0,1.0,1.0,251472,7155
[amateur_unit],5,7,ILP_config,accident,a,20110516_145955,2,0,0,0,1.0,1.0,1.0,1.0,1.0,251472,7155
[amateur_unit],5,8,ILP_config,accident,a,20110516_145955,6,0,0,0,1.0,1.0,1.0,1.0,1.0,251472,7155
[amateur_unit],5,9,ILP_config,accident,a,20110516_145955,2,1,0,0,1.0,0.6666666666666666,0.8,0.8,0.8,251472,7155
[amateur_unit],5,10,ILP_config,accident,a,20110516_145955,0,1,3,0,0.0,0.0,0.0,0.0,0.0,251472,7155
[amateur_unit],5,1,ILP_config_NE_roots,accident,a,20110516_145955,7,2,0,0,1.0,0.7777777777777778,0.8750000000000001,0.8750000000000001,0.8750000000000001,71927,6216
[amateur_unit],5,2,ILP_config_NE_roots,accident,a,20110516_145955,3,0,1,0,0.75,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,71927,6216
[amateur_unit],5,3,ILP_config_NE_roots,accident,a,20110516_145955,2,3,0,0,1.0,0.4,0.5714285714285715,0.5714285714285715,0.5714285714285715,71927,6216
[amateur_unit],5,4,ILP_config_NE_roots,accident,a,20110516_145955,0,0,0,0,1.0,1.0,1.0,1.0,1.0,71927,6216
[amateur_unit],5,5,ILP_config_NE_roots,accident,a,20110516_145955,2,0,0,0,1.0,1.0,1.0,1.0,1.0,71927,6216
[amateur_unit],5,6,ILP_config_NE_roots,accident,a,20110516_145955,0,0,0,0,1.0,1.0,1.0,1.0,1.0,71927,6216
[amateur_unit],5,7,ILP_config_NE_roots,accident,a,20110516_145955,2,0,0,0,1.0,1.0,1.0,1.0,1.0,71927,6216
[amateur_unit],5,8,ILP_config_NE_roots,accident,a,20110516_145955,6,0,0,0,1.0,1.0,1.0,1.0,1.0,71927,6216
[amateur_unit],5,9,ILP_config_NE_roots,accident,a,20110516_145955,2,1,0,0,1.0,0.6666666666666666,0.8,0.8,0.8,71927,6216
[amateur_unit],5,10,ILP_config_NE_roots,accident,a,20110516_145955,0,1,3,0,0.0,0.0,0.0,0.0,0.0,71927,6216
[amateur_unit],5,1,ILP_config_NE_roots_subtree,accident,a,20110516_145955,7,2,0,0,1.0,0.7777777777777778,0.8750000000000001,0.8750000000000001,0.8750000000000001,73817,6202
