Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,DateTime,Number Correct,Number Missing,Number Spurious,Number Overlap,Strict Precision,Strict Recall,Strict $F_1$,Lenient $F_1$,Average $F_1$,Number Training Inst,Number Training Docs,Time Training,Time Testing
[fatalities],6,2,Paum,accident,a,20120519_192706,0,1,1,0,0.0,0.0,0.0,0.0,0.0,-1,-1,2188,233
[fatalities],6,3,Paum,accident,a,20120519_192706,0,1,1,0,0.0,0.0,0.0,0.0,0.0,-1,-1,2225,243
[fatalities],6,4,Paum,accident,a,20120519_192706,0,0,0,0,1.0,1.0,1.0,1.0,1.0,-1,-1,2157,260
[fatalities],6,5,Paum,accident,a,20120519_192706,1,1,2,0,0.3333333333333333,0.5,0.4,0.4,0.4,-1,-1,2118,326
[fatalities],6,6,Paum,accident,a,20120519_192706,1,0,3,0,0.25,1.0,0.4,0.4,0.4,-1,-1,2184,288
[fatalities],6,7,Paum,accident,a,20120519_192706,1,1,0,0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,-1,-1,2206,279
[fatalities],6,8,Paum,accident,a,20120519_192706,0,2,0,0,1.0,0.0,0.0,0.0,0.0,-1,-1,2175,268
[fatalities],6,1,ILP,accident,a,20120519_192706,1,1,0,0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,9,44,49119,985
[fatalities],6,2,ILP,accident,a,20120519_192706,0,1,1,0,0.0,0.0,0.0,0.0,0.0,10,44,53360,771
[fatalities],6,3,ILP,accident,a,20120519_192706,0,1,1,0,0.0,0.0,0.0,0.0,0.0,10,44,37289,816
[fatalities],6,4,ILP,accident,a,20120519_192706,0,0,0,0,1.0,1.0,1.0,1.0,1.0,11,44,58517,842
[fatalities],6,5,ILP,accident,a,20120519_192706,0,2,0,0,1.0,0.0,0.0,0.0,0.0,9,44,44729,1086
[fatalities],6,6,ILP,accident,a,20120519_192706,0,1,0,0,1.0,0.0,0.0,0.0,0.0,10,44,39564,895
[fatalities],6,7,ILP,accident,a,20120519_192706,1,1,0,0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,9,43,56520,979
[fatalities],6,8,ILP,accident,a,20120519_192706,0,2,0,0,1.0,0.0,0.0,0.0,0.0,9,43,55034,911
[profesional_unit],7,1,ILP,accident,a,20120519_194913,5,0,1,2,0.625,0.7142857142857143,0.6666666666666666,0.9333333333333333,0.8,97,44,224868,627
[profesional_unit],7,2,ILP,accident,a,20120519_194913,5,6,3,2,0.5,0.38461538461538464,0.4347826086956522,0.608695652173913,0.5217391304347826,91,44,146435,1096
[profesional_unit],7,3,ILP,accident,a,20120519_194913,2,0,4,3,0.2222222222222222,0.4,0.2857142857142857,0.7142857142857143,0.5,98,44,203858,715
[profesional_unit],7,4,ILP,accident,a,20120519_194913,6,2,0,0,1.0,0.75,0.8571428571428571,0.8571428571428571,0.8571428571428571,96,44,180700,839
[profesional_unit],7,5,ILP,accident,a,20120519_194913,5,2,7,4,0.3125,0.45454545454545453,0.3703703703703703,0.6666666666666666,0.5185185185185185,89,44,82619,779
[profesional_unit],7,6,ILP,accident,a,20120519_194913,6,6,2,0,0.75,0.5,0.6,0.6,0.6,93,44,174589,993
[profesional_unit],7,7,ILP,accident,a,20120519_194913,5,5,5,3,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.6153846153846154,0.5,85,43,146834,1268
[profesional_unit],7,8,ILP,accident,a,20120519_194913,5,0,7,4,0.3125,0.5555555555555556,0.39999999999999997,0.72,0.5599999999999999,93,43,137499,1024
[profesional_unit],7,1,Paum,accident,a,20120519_194913,7,0,3,0,0.7,1.0,0.8235294117647058,0.8235294117647058,0.8235294117647058,-1,-1,2351,196
[profesional_unit],7,2,Paum,accident,a,20120519_194913,10,3,4,0,0.7142857142857143,0.7692307692307693,0.7407407407407408,0.7407407407407408,0.7407407407407408,-1,-1,2116,336
[profesional_unit],7,3,Paum,accident,a,20120519_194913,5,0,1,0,0.8333333333333334,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,-1,-1,2269,214
[profesional_unit],7,4,Paum,accident,a,20120519_194913,7,1,0,0,1.0,0.875,0.9333333333333333,0.9333333333333333,0.9333333333333333,-1,-1,2213,255
[profesional_unit],7,5,Paum,accident,a,20120519_194913,9,1,2,1,0.75,0.8181818181818182,0.7826086956521738,0.8695652173913043,0.826086956521739,-1,-1,2244,242
[profesional_unit],7,6,Paum,accident,a,20120519_194913,8,4,6,0,0.5714285714285714,0.6666666666666666,0.6153846153846153,0.6153846153846153,0.6153846153846153,-1,-1,2165,301
[profesional_unit],7,7,Paum,accident,a,20120519_194913,9,1,5,3,0.5294117647058824,0.6923076923076923,0.5999999999999999,0.8000000000000002,0.7,-1,-1,2128,389
[profesional_unit],7,8,Paum,accident,a,20120519_194913,8,0,7,1,0.5,0.8888888888888888,0.64,0.72,0.6799999999999999,-1,-1,2151,316
[amateur_unit],8,1,Paum,accident,a,20120519_195303,3,0,3,0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,-1,-1,2208,234
[amateur_unit],8,2,Paum,accident,a,20120519_195303,5,0,3,0,0.625,1.0,0.7692307692307693,0.7692307692307693,0.7692307692307693,-1,-1,2183,229
[amateur_unit],8,3,Paum,accident,a,20120519_195303,3,0,2,0,0.6,1.0,0.7499999999999999,0.7499999999999999,0.7499999999999999,-1,-1,2199,241
[amateur_unit],8,4,Paum,accident,a,20120519_195303,4,1,2,0,0.6666666666666666,0.8,0.7272727272727272,0.7272727272727272,0.7272727272727272,-1,-1,2048,342
[amateur_unit],8,5,Paum,accident,a,20120519_195303,6,0,3,0,0.6666666666666666,1.0,0.8,0.8,0.8,-1,-1,2107,307
[amateur_unit],8,6,Paum,accident,a,20120519_195303,5,0,5,0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,-1,-1,2155,262
[amateur_unit],8,7,Paum,accident,a,20120519_195303,1,0,2,0,0.3333333333333333,1.0,0.5,0.5,0.5,-1,-1,2162,329
[amateur_unit],8,8,Paum,accident,a,20120519_195303,3,0,1,0,0.75,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,-1,-1,2223,238
[amateur_unit],8,1,ILP,accident,a,20120519_195303,3,0,0,0,1.0,1.0,1.0,1.0,1.0,28,44,28234,802
[amateur_unit],8,2,ILP,accident,a,20120519_195303,5,0,1,0,0.8333333333333334,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,26,44,32870,767
[amateur_unit],8,3,ILP,accident,a,20120519_195303,3,0,0,0,1.0,1.0,1.0,1.0,1.0,28,44,28061,810
[amateur_unit],8,4,ILP,accident,a,20120519_195303,3,2,0,0,1.0,0.6,0.7499999999999999,0.7499999999999999,0.7499999999999999,26,44,22241,1141
[amateur_unit],8,5,ILP,accident,a,20120519_195303,6,0,0,0,1.0,1.0,1.0,1.0,1.0,25,44,27611,998
[amateur_unit],8,6,ILP,accident,a,20120519_195303,4,1,3,0,0.5714285714285714,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,26,44,12209,869
[amateur_unit],8,7,ILP,accident,a,20120519_195303,0,1,0,0,1.0,0.0,0.0,0.0,0.0,30,43,21911,1081
[amateur_unit],8,8,ILP,accident,a,20120519_195303,3,0,0,0,1.0,1.0,1.0,1.0,1.0,28,43,28500,808
[cars],9,1,ILP,accident,a,20120519_202240,0,3,2,0,0.0,0.0,0.0,0.0,0.0,42,44,238830,869
[cars],9,2,ILP,accident,a,20120519_202240,0,3,1,0,0.0,0.0,0.0,0.0,0.0,42,44,173872,1045
[cars],9,3,ILP,accident,a,20120519_202240,1,5,4,0,0.2,0.16666666666666666,0.1818181818181818,0.1818181818181818,0.1818181818181818,39,44,217826,1035
[cars],9,4,ILP,accident,a,20120519_202240,1,6,2,2,0.2,0.1111111111111111,0.14285714285714285,0.42857142857142855,0.2857142857142857,36,44,146897,1036
[cars],9,5,ILP,accident,a,20120519_202240,2,7,3,0,0.4,0.2222222222222222,0.2857142857142857,0.2857142857142857,0.2857142857142857,36,44,209512,901
[cars],9,6,ILP,accident,a,20120519_202240,0,2,1,1,0.0,0.0,0.0,0.4,0.2,42,44,262167,799
[cars],9,7,ILP,accident,a,20120519_202240,1,3,0,0,1.0,0.25,0.4,0.4,0.4,41,43,268511,823
[cars],9,8,ILP,accident,a,20120519_202240,0,8,0,0,1.0,0.0,0.0,0.0,0.0,37,43,229223,767
[cars],9,1,Paum,accident,a,20120519_202240,1,1,2,1,0.25,0.3333333333333333,0.28571428571428575,0.5714285714285715,0.4285714285714286,-1,-1,2231,277
[cars],9,2,Paum,accident,a,20120519_202240,0,3,4,0,0.0,0.0,0.0,0.0,0.0,-1,-1,2122,329
[cars],9,3,Paum,accident,a,20120519_202240,3,2,2,1,0.5,0.5,0.5,0.6666666666666666,0.5833333333333333,-1,-1,2109,327
[cars],9,4,Paum,accident,a,20120519_202240,2,3,6,4,0.16666666666666666,0.2222222222222222,0.1904761904761905,0.5714285714285715,0.380952380952381,-1,-1,2098,325
[cars],9,5,Paum,accident,a,20120519_202240,5,2,2,2,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.7777777777777778,0.6666666666666667,-1,-1,2188,284
[cars],9,6,Paum,accident,a,20120519_202240,0,2,0,1,0.0,0.0,0.0,0.5,0.25,-1,-1,2282,256
[cars],9,7,Paum,accident,a,20120519_202240,3,1,0,0,1.0,0.75,0.8571428571428571,0.8571428571428571,0.8571428571428571,-1,-1,2239,268
[cars],9,8,Paum,accident,a,20120519_202240,4,3,5,1,0.4,0.5,0.4444444444444445,0.5555555555555556,0.5,-1,-1,2256,241
[damage],10,1,Paum,accident,a,20120519_202542,2,0,0,0,1.0,1.0,1.0,1.0,1.0,-1,-1,2188,310
[damage],10,2,Paum,accident,a,20120519_202542,3,0,1,0,0.75,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,-1,-1,2029,344
[damage],10,3,Paum,accident,a,20120519_202542,2,0,0,0,1.0,1.0,1.0,1.0,1.0,-1,-1,2177,227
[damage],10,4,Paum,accident,a,20120519_202542,0,0,0,0,1.0,1.0,1.0,1.0,1.0,-1,-1,2212,229
[damage],10,5,Paum,accident,a,20120519_202542,2,0,1,0,0.6666666666666666,1.0,0.8,0.8,0.8,-1,-1,2209,257
[damage],10,6,Paum,accident,a,20120519_202542,1,1,0,0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,-1,-1,2234,213
[damage],10,7,Paum,accident,a,20120519_202542,5,0,1,0,0.8333333333333334,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,-1,-1,2073,367
[damage],10,8,Paum,accident,a,20120519_202542,3,1,1,0,0.75,0.75,0.75,0.75,0.75,-1,-1,2233,245
[damage],10,1,ILP,accident,a,20120519_202542,2,0,0,0,1.0,1.0,1.0,1.0,1.0,18,44,17714,855
[damage],10,2,ILP,accident,a,20120519_202542,2,1,0,0,1.0,0.6666666666666666,0.8,0.8,0.8,17,44,27168,1154
[damage],10,3,ILP,accident,a,20120519_202542,2,0,1,0,0.6666666666666666,1.0,0.8,0.8,0.8,18,44,7457,775
[damage],10,4,ILP,accident,a,20120519_202542,0,0,0,0,1.0,1.0,1.0,1.0,1.0,20,44,14670,773
[damage],10,5,ILP,accident,a,20120519_202542,2,0,0,0,1.0,1.0,1.0,1.0,1.0,18,44,28919,863
[damage],10,6,ILP,accident,a,20120519_202542,2,0,0,0,1.0,1.0,1.0,1.0,1.0,18,44,28251,744
[damage],10,7,ILP,accident,a,20120519_202542,5,0,1,0,0.8333333333333334,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,15,43,14319,1233
[damage],10,8,ILP,accident,a,20120519_202542,2,1,1,1,0.5,0.5,0.5,0.75,0.625,16,43,14772,829
[end_subtree],11,1,Paum,accident,a,20120519_203930,5,0,2,0,0.7142857142857143,1.0,0.8333333333333333,0.8333333333333333,0.8333333333333333,-1,-1,2298,199
[end_subtree],11,2,Paum,accident,a,20120519_203930,5,1,2,0,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.7692307692307692,0.7692307692307692,-1,-1,2189,250
[end_subtree],11,3,Paum,accident,a,20120519_203930,1,3,5,1,0.14285714285714285,0.2,0.16666666666666666,0.3333333333333333,0.25,-1,-1,2190,270
[end_subtree],11,4,Paum,accident,a,20120519_203930,2,4,5,1,0.25,0.2857142857142857,0.26666666666666666,0.39999999999999997,0.3333333333333333,-1,-1,2260,246
[end_subtree],11,5,Paum,accident,a,20120519_203930,3,2,0,0,1.0,0.6,0.7499999999999999,0.7499999999999999,0.7499999999999999,-1,-1,2184,275
[end_subtree],11,6,Paum,accident,a,20120519_203930,2,0,1,1,0.5,0.6666666666666666,0.5714285714285715,0.8571428571428571,0.7142857142857143,-1,-1,2176,323
[end_subtree],11,7,Paum,accident,a,20120519_203930,2,2,2,0,0.5,0.5,0.5,0.5,0.5,-1,-1,2186,314
[end_subtree],11,8,Paum,accident,a,20120519_203930,3,2,4,2,0.3333333333333333,0.42857142857142855,0.375,0.6250000000000001,0.5,-1,-1,2121,357
[end_subtree],11,1,ILP,accident,a,20120519_203930,0,5,2,0,0.0,0.0,0.0,0.0,0.0,37,44,91881,632
[end_subtree],11,2,ILP,accident,a,20120519_203930,1,5,2,0,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.2222222222222222,0.2222222222222222,36,44,106604,824
[end_subtree],11,3,ILP,accident,a,20120519_203930,1,4,1,0,0.5,0.2,0.28571428571428575,0.28571428571428575,0.28571428571428575,37,44,90674,899
[end_subtree],11,4,ILP,accident,a,20120519_203930,0,6,0,1,0.0,0.0,0.0,0.25,0.125,35,44,84994,797
[end_subtree],11,5,ILP,accident,a,20120519_203930,2,3,0,0,1.0,0.4,0.5714285714285715,0.5714285714285715,0.5714285714285715,37,44,110771,900
[end_subtree],11,6,ILP,accident,a,20120519_203930,0,3,0,0,1.0,0.0,0.0,0.0,0.0,39,44,106996,1056
[end_subtree],11,7,ILP,accident,a,20120519_203930,1,3,1,0,0.5,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,38,43,105758,1041
[end_subtree],11,8,ILP,accident,a,20120519_203930,2,5,1,0,0.6666666666666666,0.2857142857142857,0.4,0.4,0.4,35,43,101127,1132
[start],12,1,ILP,accident,a,20120519_204340,5,0,0,0,1.0,1.0,1.0,1.0,1.0,37,44,31067,731
[start],12,2,ILP,accident,a,20120519_204340,4,1,0,0,1.0,0.8,0.888888888888889,0.888888888888889,0.888888888888889,37,44,32494,1080
[start],12,3,ILP,accident,a,20120519_204340,5,0,1,0,0.8333333333333334,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,37,44,28766,798
[start],12,4,ILP,accident,a,20120519_204340,5,0,0,0,1.0,1.0,1.0,1.0,1.0,37,44,28293,911
[start],12,5,ILP,accident,a,20120519_204340,5,0,0,0,1.0,1.0,1.0,1.0,1.0,37,44,27984,1003
[start],12,6,ILP,accident,a,20120519_204340,3,2,0,0,1.0,0.6,0.7499999999999999,0.7499999999999999,0.7499999999999999,37,44,21900,751
[start],12,7,ILP,accident,a,20120519_204340,6,1,3,0,0.6666666666666666,0.8571428571428571,0.75,0.75,0.75,35,43,21576,1113
[start],12,8,ILP,accident,a,20120519_204340,5,0,0,0,1.0,1.0,1.0,1.0,1.0,37,43,28612,895
[start],12,1,Paum,accident,a,20120519_204340,5,0,4,0,0.5555555555555556,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,-1,-1,2243,208
