name,freq
POLÁCHOVÁ,2994.57882
VOJÁČKOVÁ,2992.633025
BEZDĚKOVÁ,2986.795639
FISCHEROVÁ,2984.849844
KOUŘILOVÁ,2975.120868
ZBOŘILOVÁ,2973.175073
ŠNAJDROVÁ,2949.82553
SPÁČILOVÁ,2945.93394
GÁBOROVÁ,2943.988145
SLABÁ,2942.042349
DANIELOVÁ,2938.150759
KAŠPÁRKOVÁ,2928.421783
FRAŇKOVÁ,2916.747012
CHOVANCOVÁ,2914.801217
MARŠÁLKOVÁ,2910.909626
MÍKOVÁ,2901.18065
WOLFOVÁ,2901.18065
VYBÍRALOVÁ,2889.505879
KRUPIČKOVÁ,2881.722698
ŠAFÁŘOVÁ,2881.722698
DEMETEROVÁ,2879.776903
DUDKOVÁ,2879.776903
ČIHÁKOVÁ,2877.831108
POSPÍCHALOVÁ,2860.318951
DUBSKÁ,2854.481565
ZACHOVÁ,2852.53577
PRŮCHOVÁ,2850.589975
ZÁRUBOVÁ,2848.64418
SCHWARZOVÁ,2846.698384
VALEŠOVÁ,2842.806794
HRONOVÁ,2835.023613
ŠOLCOVÁ,2835.023613
MUŽÍKOVÁ,2829.186228
KREJČÍKOVÁ,2819.457252
PAŘÍZKOVÁ,2819.457252
VÍCHOVÁ,2794.161914
ZÁMEČNÍKOVÁ,2786.378733
BLECHOVÁ,2776.649757
BROŽKOVÁ,2770.812371
CIBULKOVÁ,2768.866576
HLADKÁ,2766.920781
BAJEROVÁ,2764.974986
SLOVÁKOVÁ,2764.974986
SYNKOVÁ,2764.974986
JAVŮRKOVÁ,2741.625443
LANDOVÁ,2731.896467
JANSOVÁ,2728.004877
SMÉKALOVÁ,2728.004877
ŠAFAŘÍKOVÁ,2726.059082
SPURNÁ,2720.221696
HROMÁDKOVÁ,2714.384311
TOMEČKOVÁ,2714.384311
CHMELAŘOVÁ,2706.60113
ČERNÍKOVÁ,2702.709539
BEDNAŘÍKOVÁ,2700.763744
ZIKMUNDOVÁ,2694.926358
TÁBORSKÁ,2691.034768
PETRÁŠOVÁ,2689.088973
ŠUSTROVÁ,2687.143178
ŠVEJDOVÁ,2687.143178
KANTOROVÁ,2683.251587
FERENCOVÁ,2677.414202
VOJTĚCHOVÁ,2675.468406
KNOTKOVÁ,2671.576816
TOMÁŠOVÁ,2671.576816
SRBOVÁ,2657.95625
ZÍKOVÁ,2654.064659
KVASNIČKOVÁ,2652.118864
SVATOŠOVÁ,2652.118864
JAŠKOVÁ,2650.173069
ŠVÁBOVÁ,2650.173069
WAGNEROVÁ,2650.173069
PAZDEROVÁ,2648.227274
VANČUROVÁ,2642.389888
SOVOVÁ,2638.498298
ČONKOVÁ,2636.552502
PELCOVÁ,2628.769322
JANKOVÁ,2624.877731
BOBKOVÁ,2620.986141
CHMELÍKOVÁ,2613.20296
CHMELOVÁ,2611.257165
STUDENÁ,2607.365574
ŠVEHLOVÁ,2607.365574
FRIDRICHOVÁ,2605.419779
DOBIÁŠOVÁ,2603.473984
PAŠKOVÁ,2582.070237
BALCAROVÁ,2580.124441
VONDRÁKOVÁ,2580.124441
TRČKOVÁ,2574.287056
LANGROVÁ,2572.341261
ŠINDLEROVÁ,2570.395465
HRBKOVÁ,2558.720694
PŘÍHODOVÁ,2554.829104
