name,freq
TAŤANA,1407.315652
MARGARETA,1365.589312
ARNOŠTKA,1361.796008
JUSTINA,1361.796008
SILVIA,1359.899356
YVETTA,1333.346231
TEREZIA,1329.552927
ŠARLOTA,1312.483061
VIOLA,1266.963417
TAŤJANA,1257.480158
LUBOMÍRA,1244.203595
SLÁVKA,1244.203595
AGNESA,1242.306943
ROZÁLIA,1230.927032
EUGENIE,1229.03038
LIBĚNA,1225.237077
VALENTINA,1225.237077
JOZEFA,1219.547121
FILOMENA,1210.063862
LUCIA,1208.16721
TERÉZIA,1206.270559
RITA,1204.373907
SVATOSLAVA,1192.993996
SVĚTLA,1181.614085
MARGIT,1177.820781
BÁRA,1172.130826
MARIANNA,1172.130826
MARKETA,1160.750915
ŠTEFÁNIA,1139.887745
TATIANA,1136.094441
KATARINA,1132.301137
KARINA,1103.85136
MILANA,1088.678146
ANGELA,1077.298235
ETELA,1060.228368
VLADĚNA,1041.26185
RADOMILA,1014.708725
BOHUNKA,1001.432162
AURELIE,995.7422063
ĽUBICA,990.0522509
SVĚTLUŠE,982.4656436
ADELA,969.1890808
JELENA,965.3957772
SLAVOMÍRA,963.4991254
VLASTISLAVA,963.4991254
ZINA,957.8091699
GALINA,927.4627407
RUŽENA,917.9794816
VALERIA,900.9096152
AGÁTA,899.0129634
SONJA,893.323008
LÝDIE,891.4263561
VLADANA,891.4263561
KLAUDIE,889.5297043
ŠTEFANIE,887.6330525
LAURA,885.7364007
DANUTA,880.0464452
LJUBA,868.6665343
LÝDIA,861.079927
ZLATUŠKA,853.4933197
URŠULA,849.7000161
MELANIE,845.9067124
RUTH,845.9067124
LEOPOLDINA,840.216757
JULIA,832.6301497
VRATISLAVA,826.9401942
ARANKA,815.5602833
EDELTRAUD,792.8004614
ZLATICA,787.110506
ZOJA,783.3172023
LIANA,771.9372914
ROSALIE,771.9372914
JITŘENKA,766.2473359
VALÉRIA,764.3506841
JANINA,760.5573805
ROZALIE,758.6607286
PAVLINA,752.9707732
LUĎKA,749.1774695
GISELA,743.4875141
XENIE,739.6942104
DAŠA,735.9009068
KVĚTUŠKA,732.1076031
ELFRÍDA,726.4176477
MATILDA,724.5209958
ILONKA,722.624344
LIDUŠKA,722.624344
AUGUSTINA,713.1410849
NORA,707.4511294
GERDA,696.0712185
VALÉRIE,684.6913076
HANIČKA,682.7946558
ELFRIEDA,680.8980039
JOZEFÍNA,680.8980039
DARIA,679.0013521
ELVÍRA,675.2080485
ŠTEFANIA,673.3113967
JENOVEFA,669.518093
DORIS,656.2415303
KVETOSLAVA,652.4482266
LIDIE,648.654923
KATRIN,644.8616193
NICOL,644.8616193
INGE,639.1716639
JOSEFINA,620.2051457
DANKA,612.6185384
ANTONIA,608.8252347
JOHANNA,608.8252347
SVĚTLUŠKA,597.4453238
JOSEFÍNA,589.8587165
PETRUŠE,587.9620647
VILÉMA,586.0654129
LILIANA,578.4788056
VĚRUŠKA,568.9955465
ANNEMARIE,567.0988947
INKA,555.7189837
GERLINDA,553.8223319
IZABELA,553.8223319
AUGUSTA,551.9256801
ŽOFIA,550.0290283
EDITH,550.0290283
SILVA,548.1323764
SLAVĚNA,548.1323764
LUDVIKA,546.2357246
EVŽENA,544.3390728
MARUŠKA,540.5457691
LEOPOLDA,529.1658582
AGATA,527.2692064
WALTRAUD,519.6825991
IRINA,515.8892955
EMANUELA,508.3026882
SYLVIA,502.6127327
EDELTRAUDA,500.7160809
LYDIA,500.7160809
SARAH,498.8194291
HANNELORE,489.33617
LENA,487.4395181
HILDEGARD,483.6462145
ILSA,483.6462145
IRMGARD,483.6462145
JESSICA,483.6462145
DANICA,479.8529109
PETRUŠKA,479.8529109
PAULÍNA,477.956259
ELEN,472.2663036
ZORKA,468.4729999
GITA,464.6796963
MARUŠE,462.7830445
EDELTRUDA,460.8863926
KRYSTYNA,455.1964372
PAULINA,453.2997854
DRAHUŠKA,447.6098299
URSULA,447.6098299
BLAHOSLAVA,445.7131781
HERMINA,434.3332671
WANDA,434.3332671
DORA,432.4366153
REGÍNA,426.7466599
TATJANA,422.9533562
LIDIA,421.0567044
ALICA,419.1600526
ELLEN,417.2634007
OLUŠE,417.2634007
ANTONÍNA,413.4700971
NELLY,407.7801416
ELSA,403.986838
OĹGA,400.1935344
DOUBRAVKA,394.5035789
GERTA,392.6069271
JESIKA,392.6069271
ANASTASIE,386.9169716
LUISA,385.0203198
NOEMI,385.0203198
VANESA,383.123668
PETRONILA,381.2270161
APOLENA,379.3303643
CHARLOTTA,377.4337125
ROSEMARIE,375.5370607
BERNARDINA,371.743757
ISABELA,366.0538016
JULIÁNA,366.0538016
BRIGITTA,364.1571497
RUT,364.1571497
FILOMÉNA,362.2604979
LIDUŠE,362.2604979
SABRINA,362.2604979
LIBUŠA,358.4671943
AGNEŠA,354.6738906
DAGMARA,354.6738906
ROZALIA,350.880587
ELFRIDA,348.9839352
JENA,348.9839352
JOSEFKA,348.9839352
ZDĚNA,348.9839352
JENOVÉFA,347.0872833
CHRISTA,345.1906315
MALVÍNA,345.1906315
SOFIE,343.2939797
VIKTORIA,339.5006761
LEONTINA,331.9140688
ADRIENA,330.017417
ANNELIES,330.017417
ILSE,330.017417
RUDOLFA,328.1207651
VINCENCIE,326.2241133
ANTÓNIA,324.3274615
ARNOŠTA,324.3274615
ELLA,322.4308097
ANNA-MARIE,322.4308097
JOZEFINA,320.5341578
VALENTÝNA,320.5341578
LARISA,316.7408542
HEDVIGA,314.8442024
NATÁLIA,314.8442024
YVONNA,314.8442024
ADOLFINA,312.9475506
ESTERA,311.0508987
JOLANTA,305.3609433
AMÁLIA,301.5676396
JARUŠE,299.6709878
HALKA,297.774336
CHARLOTA,295.8776842
EVELINA,295.8776842
ROSTISLAVA,293.9810323
AURELIA,292.0843805
CECÍLIE,292.0843805
JUSTÍNA,290.1877287
ADOLFA,288.2910769
CHARLOTTE,288.2910769
ANASTÁZIA,284.4977732
VĚDUNKA,280.7044696
ŠTEFANA,278.8078178
RENÉ,276.9111659
VÁCLAVKA,276.9111659
MELÁNIE,273.1178623
CHRISTINA,271.2212105
MARIANNE,271.2212105
HEDA,269.3245587
KORNELIE,269.3245587
HANNA,265.531255
DRAHOMILA,263.6346032
DUŠANA,263.6346032
GRAŽYNA,263.6346032
PAMELA,263.6346032
SLAVOMILA,263.6346032
VANESSA,263.6346032
BĚLUŠE,261.7379514
ELISABETH,261.7379514
NELLA,261.7379514
CARMEN,259.8412996
GRETA,257.9446477
MARINA,257.9446477
ADRIÁNA,256.0479959
BERENIKA,254.1513441
ELENI,254.1513441
PAULA,254.1513441
ĽUBOMÍRA,252.2546923
ROSÁLIE,250.3580404
ADOLFÍNA,248.4613886
ZUZANNA,246.5647368
JULIANNA,244.668085
FRIEDA,242.7714332
YVONNE,242.7714332
APOLONIE,240.8747813
CECÍLIA,240.8747813
NADEŽDA,238.9781295
CLAUDIA,237.0814777
PETRONELA,237.0814777
BRUNHILDA,233.2881741
TERESIE,233.2881741
MARGARITA,227.5982186
LÍVIA,225.7015668
TERESA,225.7015668
ALMA,223.8049149
JANETTE,223.8049149
SIDONIA,223.8049149
ELA,221.9082631
KLEMENTINA,221.9082631
HENRIETA,220.0116113
JANETTA,218.1149595
KLAUDIA,218.1149595
MÁJA,218.1149595
ELIZABETH,216.2183077
NADĚJE,216.2183077
OLINA,216.2183077
STELLA,216.2183077
LUDVÍKA,212.425004
RADOVANA,212.425004
SOFIA,212.425004
VALBURGA,210.5283522
LEOKADIE,208.6317004
ADA,206.7350486
BOHDANKA,206.7350486
URSZULA,206.7350486
STEFANIE,204.8383967
ANNELIESE,202.9417449
ŽELMÍRA,201.0450931
DÁŠENKA,201.0450931
BEATRICE,199.1484413
LUBICA,199.1484413
PATRICIA,199.1484413
CECILIA,195.3551376
MARGOT,193.4584858
MILICA,193.4584858
KLOTILDA,191.561834
NATALIA,191.561834
OTÍLIA,191.561834
GERLINDE,189.6651822
SVETLANA,189.6651822
ANNAMARIE,187.7685303
IRMGARDA,187.7685303
SIDONIE,187.7685303
ANETTA,187.7685303
ALLA,185.8718785
RIA,185.8718785
ALINA,183.9752267
JADWIGA,183.9752267
OLIVIE,183.9752267
OTYLIE,183.9752267
WALBURGA,183.9752267
JINDŘICHA,183.9752267
KRYSTÝNA,183.9752267
ERNESTINA,182.0785749
OLENA,182.0785749
BŘETISLAVA,180.181923
IVONKA,180.181923
MARIJA,180.181923
ZINAIDA,180.181923
BERNARDÍNA,178.2852712
IVETTA,178.2852712
LIA,178.2852712
EVELÍNA,176.3886194
IRENKA,176.3886194
JOHANKA,176.3886194
MANUELA,176.3886194
MICHELLE,176.3886194
RAISA,176.3886194
MILKA,174.4919676
MAŘÍ MAGDALENA,172.5953158
ELEONÓRA,170.6986639
VILEMINA,170.6986639
SAŠA,168.8020121
MARCELLA,166.9053603
VIKTÓRIA,166.9053603
VINCENCIA,166.9053603
BIBIANA,163.1120567
CLAUDIE,163.1120567
NASŤA,163.1120567
RUDOLFINA,163.1120567
ALBINA,161.2154048
ALOJZIA,161.2154048
JOANNA,161.2154048
OLUŠKA,161.2154048
BERNARDA,159.318753
